PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,PTS,REB,AST,STL,BLK,TOV,FG_PCT,FG3_PCT,FT_PCT,PER,TS_PCT,USG_PCT,WS,OWS,DWS,BPM,OBPM,DBPM,VORP,OFF_RATING,DEF_RATING,NET_RATING
Markelle Fultz,ORL,43,21.2,7.8,3.2,2.8,1.0,0.3,1.2,0.472,0.222,0.697,8.561320754716983,0.492,0.182,0.5469599999999999,49.95568,-49.40872,0.03,0.47999999999999954,0.5499999999999998,1.8505479999999999,109.6,109.0,0.6
Matt Ryan,NOP,28,13.9,5.4,1.4,0.6,0.2,0.0,0.7,0.434,0.451,0.929,6.798561151079136,0.638,0.144,0.54488,20.997340000000005,-20.452460000000006,0.06999999999999999,0.39500000000000046,0.6749999999999998,0.805644,107.9,106.5,1.4
Terry Taylor,CHI,31,6.1,1.5,1.2,0.3,0.2,0.1,0.2,0.513,0.222,0.8,6.5163934426229515,0.558,0.108,0.51057,10.126304999999999,-9.615734999999999,0.135,0.35499999999999954,0.7799999999999994,0.40372849999999993,107.1,104.4,2.7
Kris Dunn,UTA,66,18.9,5.4,2.9,3.8,1.0,0.4,1.2,0.47,0.369,0.688,8.166666666666668,0.546,0.132,0.49895999999999996,73.34711999999999,-72.84816,0.02,0.8799999999999999,0.13999999999999968,2.5197479999999994,117.6,117.2,0.4
Ousmane Dieng,OKC,33,11.1,4.0,1.5,1.1,0.2,0.2,0.6,0.422,0.3,0.875,7.5945945945945965,0.54,0.167,0.40293,20.164814999999997,-19.761884999999996,0.05500000000000001,0.5049999999999999,0.5499999999999998,0.7527465000000001,110.1,109.0,1.1
A.J. Lawson,DAL,42,7.4,3.2,1.2,0.5,0.2,0.1,0.3,0.446,0.26,0.652,8.898648648648647,0.519,0.18,0.37296,16.56564,-16.19268,0.06,0.33000000000000007,0.7350000000000003,0.640248,106.6,105.3,1.2
Amari Bailey,CHA,10,6.5,2.3,0.9,0.7,0.3,0.0,0.4,0.333,0.125,0.857,7.661538461538459,0.425,0.207,0.351,3.6205,-3.2695,0.27,0.5700000000000003,0.7000000000000002,0.14755000000000001,111.4,106.0,5.4
Maozinha Pereira,MEM,7,17.4,6.9,5.3,0.3,0.9,0.6,0.7,0.514,0.385,0.7,10.017241379310347,0.609,0.143,0.32885999999999993,6.0412799999999995,-5.71242,0.135,-0.040000000000000036,1.1749999999999998,0.26004299999999997,99.2,96.5,2.7
Colby Jones,SAC,30,6.4,2.1,1.3,0.7,0.2,0.2,0.3,0.394,0.091,0.545,8.4375,0.422,0.178,0.28800000000000003,10.0608,-9.7728,0.075,0.2400000000000002,0.835,0.39840000000000003,104.8,103.3,1.5
Dwight Powell,DAL,63,13.3,3.3,3.4,1.3,0.4,0.3,0.5,0.679,0.333,0.708,7.657894736842104,0.716,0.087,0.25137,48.053565000000006,-47.802195000000005,0.015,0.7350000000000003,0.27999999999999936,1.6883685,114.7,114.4,0.3
Lester Quinones,GSW,37,10.7,4.4,1.9,1.0,0.2,0.1,0.5,0.397,0.364,0.69,8.733644859813086,0.533,0.171,0.23753999999999997,21.695319999999995,-21.457779999999996,0.03,0.47999999999999954,0.5499999999999998,0.8036769999999999,109.6,109.0,0.6
Andrew Funk,CHI,5,2.7,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,0.108,0.22950000000000004,0.744525,-0.515025,0.85,0.5149999999999997,1.335,0.03847500000000001,110.3,93.3,17.0
Jett Howard,ORL,18,3.7,1.6,0.4,0.3,0.1,0.1,0.2,0.333,0.28,0.5,8.472972972972974,0.457,0.22,0.21977999999999998,3.1701599999999996,-2.9503799999999996,0.16499999999999998,-0.2400000000000002,1.4049999999999994,0.144189,95.2,91.9,3.3
Kelly Oubre Jr.,PHI,68,30.2,15.4,5.0,1.5,1.1,0.7,1.3,0.441,0.311,0.75,10.15728476821192,0.535,0.22,0.20536000000000001,117.15787999999999,-116.95251999999999,0.005,0.7050000000000001,0.2999999999999998,4.117468,114.1,114.0,0.1
Mason Plumlee,LAC,46,14.7,5.3,5.1,1.2,0.3,0.4,0.8,0.569,0.0,0.707,9.806122448979592,0.621,0.147,0.20285999999999996,39.151979999999995,-38.94911999999999,0.015,0.79,0.22499999999999964,1.3625429999999998,115.8,115.5,0.3
Malik Monk,SAC,72,26.0,15.4,2.9,5.1,0.6,0.5,2.1,0.443,0.35,0.829,11.538461538461538,0.564,0.247,0.1872,107.8272,-107.64,0.005,0.7599999999999998,0.2450000000000001,3.75336,115.2,115.1,0.1
Mamadi Diakite,NYK,6,4.1,2.0,0.7,0.3,0.2,0.2,0.2,0.667,0.0,0.667,10.609756097560977,0.694,0.175,0.18449999999999997,1.1094600000000001,-0.9249600000000001,0.375,-0.4900000000000002,1.8650000000000002,0.058425,90.2,82.7,7.5
James Johnson,IND,9,5.2,0.9,0.4,0.9,0.6,0.1,0.6,0.3,0.0,1.0,5.509615384615385,0.368,0.137,0.17783999999999997,2.63484,-2.4570000000000003,0.19,0.6299999999999999,0.5600000000000005,0.102492,112.6,108.8,3.8
Leonard Miller,MIN,17,3.1,1.7,1.2,0.5,0.1,0.1,0.1,0.65,0.4,0.5,14.467741935483872,0.694,0.157,0.16864000000000004,2.7641150000000008,-2.595475000000001,0.16,0.2450000000000001,0.915,0.113832,104.9,101.7,3.2
KJ Martin,PHI,60,12.4,3.7,2.2,0.9,0.4,0.2,0.5,0.536,0.286,0.537,7.221774193548388,0.563,0.127,0.14880000000000002,41.1804,-41.0316,0.01,0.5350000000000001,0.47499999999999964,1.49544,110.7,110.5,0.2
Hunter Tyson,DEN,18,2.7,1.1,0.5,0.1,0.1,0.0,0.1,0.4,0.286,0.0,8.444444444444445,0.5,0.186,0.13122000000000003,2.45187,-2.32065,0.135,0.04499999999999993,1.0950000000000006,0.10376099999999999,100.9,98.1,2.7
Julian Phillips,CHI,40,8.1,2.2,0.9,0.3,0.2,0.2,0.3,0.416,0.316,0.684,5.814814814814816,0.521,0.121,0.12960000000000002,18.160199999999996,-18.030599999999996,0.02,0.6049999999999995,0.41500000000000004,0.65448,112.1,111.7,0.4
Patty Mills,MIA,32,13.0,4.0,1.1,1.1,0.6,0.0,0.5,0.351,0.276,1.0,6.507692307692307,0.467,0.152,0.1248,22.838399999999996,-22.713599999999996,0.015,0.4900000000000002,0.5250000000000004,0.83824,109.8,109.5,0.3
Olivier Sarr,OKC,15,6.5,2.3,2.4,0.1,0.0,0.5,0.2,0.579,0.333,0.667,10.038461538461538,0.664,0.124,0.0975,5.206499999999999,-5.108999999999999,0.05,0.33999999999999986,0.71,0.199875,106.8,105.8,1.0
Ryan Arcidiacono,NYK,20,2.3,0.0,0.4,0.2,0.1,0.0,0.1,0.0,0.0,0.0,2.7391304347826084,0.0,0.074,0.09659999999999999,1.8882999999999996,-1.7916999999999996,0.10500000000000001,-0.8950000000000005,2.0,0.09683,82.1,80.0,2.1
Bol Bol,PHX,43,10.9,5.2,3.2,0.4,0.2,0.6,0.4,0.616,0.423,0.789,11.174311926605503,0.7,0.156,0.04687,25.520715,-25.473845,0.005,0.4450000000000003,0.5600000000000005,0.9397435,108.9,108.8,0.1
Trevelin Queen,ORL,14,11.8,2.9,1.4,1.3,0.5,0.4,0.5,0.368,0.176,0.75,6.5974576271186445,0.462,0.137,0.03304000000000001,8.904279999999998,-8.871239999999998,0.01,0.3899999999999997,0.6200000000000001,0.332052,107.8,107.6,0.2
Frank Ntilikina,CHA,5,8.6,1.0,1.2,0.8,0.0,0.0,0.2,0.111,0.125,1.0,3.8372093023255807,0.253,0.111,0.0086,2.6079499999999998,-2.59935,0.01,1.0649999999999995,-0.054999999999999716,0.08642999999999999,121.3,121.1,0.2
Jalen Green,HOU,82,31.7,19.6,5.2,3.5,0.8,0.3,2.3,0.423,0.332,0.804,11.58832807570978,0.541,0.27,0.0,147.90586000000002,-147.90586000000002,0.0,0.6899999999999995,0.3100000000000005,5.1988,113.8,113.8,0.0
Miles McBride,NYK,68,19.5,8.3,1.5,1.7,0.7,0.1,0.4,0.452,0.41,0.86,8.415384615384616,0.59,0.164,0.0,73.32779999999998,-73.32779999999998,0.0,0.5299999999999994,0.47000000000000064,2.652,110.6,110.6,0.0
Paolo Banchero,ORL,80,35.0,22.6,6.9,5.4,0.9,0.6,3.1,0.455,0.339,0.725,12.69,0.546,0.292,0.0,156.66,-156.66,0.0,0.5950000000000006,0.40499999999999936,5.6,111.9,111.9,0.0
Dillon Brooks,HOU,72,30.9,12.7,3.4,1.7,0.9,0.1,1.2,0.428,0.359,0.844,7.800970873786407,0.549,0.176,0.0,126.36863999999998,-126.36863999999998,0.0,0.6799999999999997,0.3200000000000003,4.449599999999999,113.6,113.6,0.0
Christian Wood,LAL,50,17.4,6.9,5.1,1.0,0.3,0.7,1.0,0.466,0.307,0.702,9.629310344827585,0.568,0.173,0.0,47.8065,-47.8065,0.0,0.4950000000000001,0.5049999999999999,1.7399999999999998,109.9,109.9,0.0
Juan Toscano-Anderson,SAC,11,4.8,0.6,1.3,0.4,0.1,0.1,0.2,0.25,0.25,0.0,5.59375,0.292,0.106,-0.005279999999999999,2.61624,-2.62152,-0.005,-0.04499999999999993,1.04,0.10533600000000001,99.1,99.2,-0.1
Charlie Brown Jr.,NYK,8,4.7,0.8,0.3,0.0,0.0,0.3,0.3,0.2,0.286,0.0,3.223404255319149,0.3,0.145,-0.0376,1.95708,-1.99468,-0.05,0.20500000000000007,0.7450000000000001,0.07332000000000001,104.1,105.1,-1.0
Ja Morant,MEM,9,35.3,25.1,5.6,8.1,0.8,0.6,3.0,0.471,0.275,0.813,14.060906515580736,0.57,0.296,-0.06354,17.63235,-17.69589,-0.01,0.5499999999999998,0.4450000000000003,0.632223,111.0,111.1,-0.2
Luka Garza,MIN,25,4.9,4.0,1.2,0.2,0.2,0.0,0.2,0.48,0.281,0.72,15.24489795918367,0.576,0.278,-0.0735,6.608875,-6.682375,-0.03,0.39500000000000046,0.5750000000000002,0.241325,107.9,108.5,-0.6
Dennis Smith Jr.,BKN,56,18.9,6.6,2.9,3.6,1.2,0.2,1.2,0.435,0.294,0.741,9.007936507936506,0.508,0.174,-0.10583999999999999,58.15908,-58.264920000000004,-0.005,0.4950000000000001,0.5049999999999999,2.1115079999999997,109.9,109.9,-0.1
Vít Krejčí,ATL,22,24.6,6.1,2.4,2.3,0.6,0.3,0.9,0.49,0.412,0.833,5.72560975609756,0.633,0.098,-0.16235999999999998,31.768440000000005,-31.930800000000005,-0.015,0.8700000000000001,0.11500000000000021,1.0742820000000002,117.4,117.7,-0.3
Clint Capela,ATL,73,25.8,11.5,10.6,1.2,0.6,1.5,1.0,0.571,0.0,0.631,12.127906976744185,0.59,0.167,-0.18834,108.76635,-108.95469,-0.005,0.7750000000000004,0.22000000000000064,3.7573830000000004,115.5,115.6,-0.1
Bobby Portis,MIL,82,24.5,13.8,7.4,1.3,0.8,0.4,1.1,0.508,0.407,0.79,12.23877551020408,0.581,0.224,-0.2009,116.42155,-116.62245,-0.005,0.7949999999999999,0.20000000000000018,4.007955000000001,115.9,116.0,-0.1
Tim Hardaway Jr.,DAL,79,26.8,14.4,3.2,1.8,0.5,0.1,0.9,0.402,0.353,0.852,9.850746268656717,0.542,0.22,-0.21172,122.48002000000001,-122.69174000000001,-0.005,0.7850000000000001,0.20999999999999996,4.223814,115.7,115.8,-0.1
Moussa Diabaté,LAC,11,5.8,2.6,2.2,0.4,0.5,0.1,0.2,0.526,0.0,0.643,12.465517241379311,0.576,0.171,-0.21691999999999997,3.7546299999999997,-3.9715499999999997,-0.16999999999999998,0.8849999999999998,-0.054999999999999716,0.11675400000000001,117.7,121.1,-3.4
Mason Jones,SAC,5,5.5,1.4,1.0,1.0,0.2,0.0,0.4,0.25,0.286,0.5,7.090909090909091,0.394,0.155,-0.24475,1.205875,-1.450625,-0.445,-0.6150000000000002,1.17,0.0427625,87.7,96.6,-8.9
Jaden Springer,BOS,49,10.3,3.3,1.6,0.9,0.7,0.3,0.7,0.399,0.208,0.833,7.791262135922328,0.49,0.167,-0.25235,28.36414,-28.61649,-0.025,0.6200000000000001,0.35499999999999954,0.9967825,112.4,112.9,-0.5
E.J. Liddell,NOP,8,2.9,0.5,0.6,0.1,0.3,0.3,0.3,0.167,0.0,1.0,6.6724137931034475,0.291,0.148,-0.27144,1.1379599999999999,-1.4093999999999998,-0.585,-0.09500000000000064,0.5099999999999998,0.032828,98.1,109.8,-11.7
Tristan Thompson,CLE,49,11.2,3.3,3.6,1.0,0.2,0.3,0.6,0.613,0.0,0.288,8.598214285714286,0.567,0.132,-0.2744,31.089519999999997,-31.363919999999997,-0.025,0.665,0.3100000000000005,1.0838800000000002,113.3,113.8,-0.5
Jalen Pickett,DEN,27,4.5,1.6,0.5,0.8,0.1,0.0,0.3,0.429,0.36,0.75,7.700000000000001,0.571,0.164,-0.29159999999999997,6.214725,-6.5063249999999995,-0.12,0.11500000000000021,0.7599999999999998,0.22841999999999998,102.3,104.8,-2.4
Sam Merrill,CLE,61,17.5,8.0,2.0,1.8,0.3,0.1,0.3,0.402,0.404,0.929,9.222857142857142,0.598,0.17,-0.32025,59.1395,-59.45975,-0.015,0.54,0.4450000000000003,2.1189875000000002,110.8,111.1,-0.3
Wendell Moore Jr.,MIN,25,3.0,0.7,0.5,0.2,0.2,0.0,0.2,0.5,0.0,0.0,5.949999999999998,0.5,0.106,-0.3375,3.8137500000000006,-4.151250000000001,-0.225,0.08499999999999996,0.6899999999999995,0.13312499999999997,101.7,106.2,-4.5
DaQuan Jeffries,NYK,17,2.7,0.8,0.3,0.3,0.0,0.1,0.2,0.353,0.2,0.0,6.222222222222222,0.391,0.193,-0.3396600000000001,2.01042,-2.35008,-0.37,-0.6200000000000001,1.25,0.074817,87.6,95.0,-7.4
Ashton Hagans,POR,19,16.6,4.2,2.4,2.8,0.6,0.5,1.6,0.408,0.32,0.824,6.632530120481927,0.51,0.144,-0.3469400000000001,16.60581,-16.95275,-0.05500000000000001,0.2649999999999997,0.6749999999999998,0.6134530000000001,105.3,106.5,-1.1
Jalen Slawson,SAC,12,3.1,0.7,0.6,0.2,0.1,0.1,0.2,0.667,0.0,0.0,6.096774193548387,0.667,0.088,-0.3534,1.95858,-2.31198,-0.475,0.2649999999999997,0.2549999999999999,0.05673,105.3,114.9,-9.5
Kenneth Lofton Jr.,UTA,21,9.4,4.6,1.8,1.6,0.3,0.2,0.7,0.462,0.292,0.654,10.819148936170212,0.537,0.207,-0.35532,10.797780000000001,-11.153100000000002,-0.09,0.47000000000000064,0.4399999999999995,0.377034,109.4,111.2,-1.8
Pat Spencer,GSW,6,4.3,0.7,0.7,0.8,0.0,0.0,0.2,0.5,0.0,0.0,5.406976744186047,0.5,0.077,-0.37926,1.24356,-1.62282,-0.735,-0.17999999999999972,0.4450000000000003,0.032637,96.4,111.1,-14.7
Greg Brown III,DAL,6,6.6,2.5,1.5,0.7,0.0,0.7,0.7,0.455,0.333,0.444,9.181818181818183,0.501,0.178,-0.38015999999999994,2.0017799999999997,-2.3819399999999997,-0.48,0.054999999999999716,0.47000000000000064,0.060192,101.1,110.6,-9.6
Keyontae Johnson,OKC,9,7.4,1.2,1.1,0.4,0.1,0.0,0.4,0.313,0.333,0.0,3.952702702702703,0.344,0.128,-0.38628,3.33,-3.7162800000000002,-0.29,0.0,0.71,0.113886,100.0,105.8,-5.8
Jay Huff,DEN,20,2.5,1.2,0.6,0.1,0.1,0.2,0.1,0.6,0.333,1.0,11.34,0.724,0.14,-0.395,2.26,-2.655,-0.395,-0.47999999999999954,1.0899999999999999,0.08025,90.4,98.2,-7.9
Ish Wainright,PHX,11,5.7,2.1,1.3,0.1,0.4,0.1,0.2,0.292,0.35,1.0,8.89473684210526,0.462,0.166,-0.39501,2.460975,-2.855985,-0.315,-1.0750000000000002,1.7599999999999998,0.10564950000000001,78.5,84.8,-6.3
Jericho Sims,NYK,45,13.0,2.0,3.3,0.6,0.2,0.4,0.4,0.691,0.0,0.667,5.688461538461538,0.702,0.06,-0.4095,31.8825,-32.292,-0.034999999999999996,0.4500000000000002,0.5149999999999997,1.1495250000000001,109.0,109.7,-0.7
Admiral Schofield,ORL,23,3.7,1.1,0.7,0.3,0.0,0.0,0.2,0.385,0.375,0.0,6.486486486486487,0.484,0.167,-0.44252,3.8465200000000004,-4.28904,-0.26,-0.47999999999999954,1.2200000000000006,0.148074,90.4,95.6,-5.2
Marcus Smart,MEM,20,30.2,14.5,2.7,4.3,2.1,0.3,3.1,0.43,0.313,0.768,9.288079470198674,0.552,0.225,-0.48319999999999996,32.767,-33.2502,-0.04,0.4249999999999998,0.54,1.18384,108.5,109.2,-0.8
Braxton Key,DEN,20,3.0,1.1,0.9,0.5,0.1,0.1,0.1,0.412,0.4,0.75,10.9,0.536,0.148,-0.49800000000000005,2.865,-3.3630000000000004,-0.41500000000000004,-0.22499999999999964,0.8100000000000005,0.09509999999999999,95.5,103.8,-8.3
Terquavion Smith,PHI,16,5.3,3.3,0.3,0.8,0.5,0.0,0.4,0.391,0.371,0.6,11.801886792452828,0.539,0.242,-0.50032,4.77,-5.27032,-0.29500000000000004,0.625,0.08000000000000007,0.144584,112.5,118.4,-5.9
Dylan Windler,ATL,17,6.4,2.5,0.9,0.6,0.1,0.0,0.1,0.5,0.481,0.0,8.320312499999998,0.717,0.129,-0.5004799999999999,5.848,-6.3484799999999995,-0.22999999999999998,0.375,0.39500000000000046,0.19257600000000002,107.5,112.1,-4.6
Kyle Lowry,PHI,60,28.2,8.1,3.2,4.2,1.0,0.4,1.4,0.432,0.392,0.84,7.0638297872340425,0.594,0.128,-0.5075999999999999,94.2444,-94.752,-0.015,0.5700000000000003,0.41999999999999993,3.35862,111.4,111.6,-0.3
Brandon Clarke,MEM,6,22.4,11.3,5.3,1.5,0.8,1.0,0.5,0.559,0.167,0.143,11.625,0.548,0.188,-0.52416,6.767039999999999,-7.291199999999999,-0.195,0.03500000000000014,0.7700000000000005,0.24259199999999997,100.7,104.6,-3.9
Jermaine Samuels Jr.,HOU,14,4.3,1.4,0.9,0.2,0.1,0.1,0.0,0.643,0.0,1.0,8.267441860465118,0.672,0.098,-0.57792,3.14244,-3.7203600000000003,-0.48,0.22000000000000064,0.2999999999999998,0.09150399999999999,104.4,114.0,-9.6
James Bouknight,CHA,14,5.8,3.6,0.6,0.4,0.1,0.1,0.1,0.439,0.433,0.5,11.379310344827587,0.597,0.24,-0.59276,4.37668,-4.9694400000000005,-0.365,0.3899999999999997,0.2400000000000002,0.132762,107.8,115.2,-7.3
Wenyen Gabriel,BOS,5,16.2,3.4,5.0,0.6,0.4,0.4,1.6,0.364,0.167,0.0,6.037037037037038,0.351,0.166,-0.5993999999999999,3.6045,-4.2039,-0.37,-0.5499999999999998,1.1799999999999997,0.13203,89.0,96.4,-7.4
Lonnie Walker IV,BKN,58,17.4,9.7,2.2,1.3,0.6,0.3,0.9,0.423,0.384,0.763,10.474137931034482,0.545,0.235,-0.60552,56.16197999999999,-56.76749999999999,-0.03,0.5649999999999995,0.41000000000000014,1.988124,111.3,111.8,-0.6
MarJon Beauchamp,MIL,48,12.7,4.4,2.1,0.6,0.3,0.1,0.6,0.488,0.4,0.679,7.192913385826772,0.592,0.141,-0.6095999999999999,34.59479999999999,-35.20439999999999,-0.05,0.6749999999999998,0.27500000000000036,1.1887199999999998,113.5,114.5,-1.0
Seth Lundy,ATL,9,5.8,1.6,0.8,0.0,0.0,0.0,0.1,0.235,0.231,0.75,5.3275862068965525,0.373,0.168,-0.6107400000000001,2.6804699999999997,-3.2912099999999995,-0.585,0.1349999999999998,0.27999999999999936,0.073863,102.7,114.4,-11.7
Mark Williams,CHA,19,26.8,12.7,9.7,1.2,0.8,1.1,0.9,0.649,0.0,0.719,11.938432835820896,0.675,0.162,-0.6110399999999999,29.32992,-29.94096,-0.06,0.7599999999999998,0.17999999999999972,0.987848,115.2,116.4,-1.2
P.J. Tucker,LAC,31,15.7,1.7,2.7,0.5,0.5,0.2,0.3,0.36,0.371,1.0,4.146496815286624,0.507,0.052,-0.63271,27.35254,-27.98525,-0.065,0.6200000000000001,0.3149999999999995,0.9417645,112.4,113.7,-1.3
Jeremiah Robinson-Earl,NOP,39,8.6,2.9,1.9,0.5,0.3,0.1,0.4,0.474,0.333,0.75,7.988372093023253,0.564,0.144,-0.6372599999999999,17.809739999999998,-18.447,-0.095,0.3100000000000005,0.5950000000000006,0.638937,106.2,108.1,-1.9
JaVale McGee,SAC,46,7.4,4.0,2.7,0.4,0.3,0.4,0.7,0.598,0.143,0.578,12.506756756756756,0.609,0.214,-0.64676,18.4667,-19.11346,-0.095,0.4249999999999998,0.47999999999999954,0.6484620000000001,108.5,110.4,-1.9
Johnny Juzang,UTA,20,18.6,7.2,1.8,1.2,0.2,0.1,0.7,0.464,0.416,0.714,7.177419354838709,0.62,0.147,-0.6696000000000001,21.2598,-21.929399999999998,-0.09,0.7149999999999999,0.19500000000000028,0.71052,114.3,116.1,-1.8
Matt Hurt,MEM,8,14.2,4.0,2.0,0.5,0.4,0.4,0.3,0.353,0.25,1.0,6.602112676056339,0.453,0.134,-0.6815999999999999,5.60616,-6.28776,-0.3,-0.0649999999999995,0.7599999999999998,0.19311999999999999,98.7,104.8,-6.0
Jordan Miller,LAC,8,3.5,1.6,0.6,0.0,0.0,0.0,0.1,0.556,0.5,1.0,8.22857142857143,0.658,0.153,-0.6831999999999999,1.3328,-2.016,-1.22,-0.2400000000000002,0.01499999999999968,0.02184,95.2,119.7,-24.4
Klay Thompson,GSW,77,29.7,17.9,3.3,2.3,0.6,0.5,1.5,0.432,0.387,0.927,10.818181818181818,0.576,0.234,-0.6860700000000001,132.41151,-133.09758,-0.015,0.79,0.19500000000000028,4.5394965,115.8,116.1,-0.3
DeJon Jarreau,MEM,9,16.6,4.8,4.9,2.9,0.7,0.2,1.0,0.34,0.308,0.455,9.180722891566262,0.392,0.171,-0.68724,7.686630000000001,-8.37387,-0.22999999999999998,0.14500000000000046,0.625,0.264438,102.9,107.5,-4.6
Jamaree Bouyea,SAS,9,10.5,2.3,2.1,1.2,0.1,0.0,1.0,0.357,0.111,0.0,5.299999999999998,0.375,0.162,-0.70875,4.4415,-5.15025,-0.375,-0.2999999999999998,0.9249999999999998,0.1535625,94.0,101.5,-7.5
Usman Garuba,GSW,6,3.0,0.5,1.2,0.2,0.2,0.5,0.3,0.167,0.0,0.5,9.399999999999999,0.218,0.18,-0.7146,0.7326,-1.4472,-1.985,-0.9299999999999997,-0.054999999999999716,0.0002699999999999982,81.4,121.1,-39.7
Jacob Toppin,NYK,9,4.2,1.4,0.8,0.3,0.0,0.1,0.1,0.556,0.25,1.0,7.749999999999999,0.658,0.133,-0.7484400000000001,1.8654300000000001,-2.6138700000000004,-0.99,-0.0649999999999995,0.08000000000000007,0.038178,98.7,118.4,-19.8
Jakob Poeltl,TOR,50,26.4,11.1,8.6,2.5,0.7,1.5,1.5,0.656,0.0,0.551,11.11931818181818,0.653,0.16,-0.7919999999999999,74.97599999999998,-75.76799999999999,-0.03,0.6799999999999997,0.29000000000000004,2.6003999999999996,113.6,114.2,-0.6
TyTy Washington Jr.,MIL,11,5.1,1.3,0.5,0.5,0.3,0.0,0.2,0.3,0.333,0.0,6.1764705882352935,0.35,0.165,-0.8022299999999999,2.3113200000000003,-3.11355,-0.7150000000000001,-0.8799999999999999,1.165,0.07208849999999999,82.4,96.7,-14.3
Alondes Williams,MIA,7,2.2,0.7,0.1,0.0,0.0,0.1,0.3,0.25,0.0,1.0,3.886363636363635,0.296,0.25,-0.8100400000000001,0.44583000000000006,-1.2558700000000003,-2.63,-2.105,0.47499999999999964,-0.009702,57.9,110.5,-52.6
Isaiah Thomas,PHX,6,3.2,1.3,0.0,0.5,0.0,0.0,0.0,0.3,0.5,0.0,7.734374999999998,0.4,0.227,-0.8236800000000001,0.8688,-1.6924800000000002,-2.145,-0.47499999999999964,-0.6650000000000009,-0.002784000000000001,90.5,133.3,-42.9
Cam Whitmore,HOU,47,18.7,12.3,3.8,0.7,0.6,0.4,1.0,0.454,0.359,0.679,12.393048128342246,0.561,0.255,-0.8789,48.60317,-49.48207,-0.05,0.5299999999999994,0.41999999999999993,1.7138549999999997,110.6,111.6,-1.0
Jamal Cain,MIA,26,10.0,3.7,1.4,0.4,0.4,0.2,0.3,0.43,0.355,0.783,7.890000000000001,0.544,0.158,-0.884,13.702,-14.586,-0.16999999999999998,0.27000000000000046,0.5600000000000005,0.4758,105.4,108.8,-3.4
Cory Joseph,GSW,26,11.4,2.4,1.2,1.6,0.2,0.1,0.5,0.359,0.31,0.571,5.473684210526314,0.47,0.108,-0.8892,16.92444,-17.81364,-0.15,0.71,0.13999999999999968,0.5483400000000002,114.2,117.2,-3.0
Quentin Grimes,DET,51,20.1,7.0,2.0,1.3,0.7,0.1,0.5,0.372,0.338,0.756,7.171641791044775,0.516,0.155,-0.9225900000000001,55.406655,-56.329245,-0.045,0.40499999999999936,0.5449999999999999,2.0040705,108.1,109.1,-0.9
Boban Marjanovic,HOU,14,5.1,3.2,2.3,0.4,0.1,0.1,0.4,0.529,0.0,0.643,14.382352941176471,0.56,0.247,-0.9567599999999999,3.6378299999999997,-4.594589999999999,-0.67,0.09500000000000064,0.23500000000000032,0.09496199999999999,101.9,115.3,-13.4
Cole Swider,MIA,18,4.8,2.3,0.4,0.3,0.1,0.1,0.4,0.395,0.333,1.0,8.09375,0.54,0.226,-0.9590399999999999,4.272480000000001,-5.231520000000001,-0.5549999999999999,-0.054999999999999716,0.5,0.124848,98.9,110.0,-11.1
Marques Bolden,CHA,11,11.0,3.4,3.1,0.4,0.3,0.6,0.3,0.68,0.0,0.75,8.795454545454547,0.691,0.108,-1.0285,6.358549999999999,-7.3870499999999995,-0.425,0.2549999999999999,0.3250000000000002,0.190575,105.1,113.5,-8.5
Saddiq Bey,ATL,63,32.7,13.7,6.5,1.5,0.8,0.2,0.9,0.416,0.316,0.837,8.899082568807339,0.549,0.163,-1.0300500000000001,122.16393000000001,-123.19398000000001,-0.025,0.9299999999999997,0.04499999999999993,4.068697500000001,118.6,119.1,-0.5
Craig Porter Jr.,CLE,51,12.7,5.6,2.1,2.3,0.4,0.3,0.9,0.509,0.353,0.732,10.015748031496065,0.564,0.201,-1.03632,36.174045,-37.210364999999996,-0.08,0.585,0.33000000000000007,1.2435839999999998,111.7,113.4,-1.6
Max Christie,LAL,67,14.1,4.2,2.1,0.9,0.3,0.3,0.5,0.427,0.356,0.783,6.808510638297872,0.544,0.132,-1.0391700000000001,51.58062,-52.61979,-0.05500000000000001,0.45999999999999996,0.4850000000000003,1.8374415000000002,109.2,110.3,-1.1
Peyton Watson,DEN,80,18.6,6.7,3.2,1.1,0.5,1.1,0.7,0.465,0.296,0.67,8.556451612903224,0.539,0.16,-1.0415999999999999,81.096,-82.1376,-0.034999999999999996,0.4500000000000002,0.5149999999999997,2.9239200000000007,109.0,109.7,-0.7
Cameron Payne,PHI,78,16.7,7.4,1.5,2.6,0.5,0.1,0.8,0.432,0.39,0.866,9.044910179640718,0.566,0.185,-1.04208,73.20612,-74.2482,-0.04,0.6200000000000001,0.33999999999999986,2.553096,112.4,113.2,-0.8
Jordan Hawkins,NOP,67,17.3,7.8,2.2,1.0,0.3,0.1,0.6,0.382,0.366,0.838,8.53179190751445,0.533,0.188,-1.04319,65.72097,-66.76415999999999,-0.045,0.6699999999999999,0.28500000000000014,2.2660405,113.4,114.3,-0.9
Jalen Wilson,BKN,43,15.5,5.0,3.0,1.0,0.3,0.1,0.4,0.425,0.324,0.826,7.548387096774193,0.537,0.138,-1.0664,37.124050000000004,-38.190450000000006,-0.08,0.5700000000000003,0.34999999999999964,1.27968,111.4,113.0,-1.6
